,Systolic,Diastolic,Label
7601,126.0,77.0,2
7602,114.0,75.0,1
7603,132.0,73.0,3
7604,124.0,77.0,2
7605,122.0,73.0,2
7606,119.0,82.0,3
7607,129.0,75.0,2
7608,116.0,75.0,1
7609,110.0,71.0,1
7610,122.0,77.0,2
7611,113.0,76.0,1
7612,105.0,81.0,3
7613,124.0,75.0,2
7614,104.0,64.0,1
7615,114.0,70.0,1
7616,134.0,74.0,3
7617,121.0,75.0,2
7618,120.0,80.0,3
7619,129.0,73.0,2
7620,149.0,67.0,4
7621,127.0,75.0,2
7622,139.0,78.0,3
7623,97.0,76.0,1
7624,114.0,70.0,1
7625,121.0,68.0,2
7626,119.0,73.0,1
7627,106.0,77.0,1
7628,111.0,81.0,3
7629,108.0,74.0,1
7630,113.0,74.0,1
7631,106.0,73.0,1
7632,133.0,70.0,3
7633,127.0,75.0,2
7634,120.0,70.0,2
7635,129.0,75.0,2
7636,122.0,70.0,2
7637,130.0,78.0,3
7638,111.0,78.0,1
7639,114.0,72.0,1
7640,123.0,82.0,3
7641,106.0,74.0,1
7642,104.0,83.0,3
7643,108.0,76.0,1
7644,116.0,73.0,1
7645,121.0,71.0,2
7646,124.0,73.0,2
7647,119.0,73.0,1
7648,119.0,76.0,1
7649,113.0,72.0,1
7650,120.0,75.0,2
7651,106.0,78.0,1
7652,125.0,78.0,2
7653,115.0,71.0,1
7654,133.0,85.0,3
7655,121.0,74.0,2
7656,115.0,78.0,1
7657,111.0,76.0,1
7658,115.0,75.0,1
7659,105.0,73.0,1
7660,120.0,77.0,2
7661,120.0,76.0,2
7662,126.0,69.0,2
7663,133.0,70.0,3
7664,117.0,78.0,1
7665,109.0,71.0,1
7666,117.0,79.0,1
7667,111.0,68.0,1
7668,135.0,75.0,3
7669,118.0,72.0,1
7670,122.0,72.0,2
7671,128.0,88.0,3
7672,132.0,72.0,3
7673,128.0,78.0,2
7674,127.0,73.0,2
7675,139.0,74.0,3
7676,126.0,78.0,2
7677,122.0,77.0,2
7678,120.0,78.0,2
7679,111.0,70.0,1
7680,119.0,77.0,1
7681,109.0,69.0,1
7682,111.0,79.0,1
7683,121.0,75.0,2
7684,110.0,77.0,1
7685,115.0,81.0,3
7686,115.0,71.0,1
7687,121.0,81.0,3
7688,113.0,74.0,1
7689,119.0,77.0,1
7690,115.0,77.0,1
7691,125.0,74.0,2
7692,95.0,72.0,1
7693,110.0,72.0,1
7694,115.0,79.0,1
7695,121.0,82.0,3
7696,123.0,75.0,2
7697,134.0,71.0,3
7698,112.0,82.0,3
7699,118.0,76.0,1
7700,126.0,71.0,2
7701,110.0,80.0,3
7702,113.0,75.0,1
7703,127.0,79.0,2
7704,138.0,74.0,3
7705,133.0,61.0,3
7706,130.0,71.0,3
7707,123.0,74.0,2
7708,113.0,77.0,1
7709,124.0,77.0,2
7710,132.0,70.0,3
7711,120.0,78.0,2
7712,123.0,73.0,2
7713,121.0,64.0,2
7714,122.0,76.0,2
7715,128.0,73.0,2
7716,110.0,74.0,1
7717,109.0,76.0,1
7718,115.0,81.0,3
7719,110.0,74.0,1
7720,139.0,74.0,3
7721,113.0,70.0,1
7722,111.0,76.0,1
7723,137.0,78.0,3
7724,127.0,71.0,2
7725,133.0,74.0,3
7726,122.0,78.0,2
7727,119.0,76.0,1
7728,124.0,72.0,2
7729,128.0,70.0,2
7730,136.0,76.0,3
7731,130.0,71.0,3
7732,105.0,75.0,1
7733,116.0,73.0,1
7734,121.0,79.0,2
7735,107.0,71.0,1
7736,108.0,74.0,1
7737,126.0,58.0,2
7738,129.0,78.0,2
7739,127.0,71.0,2
7740,113.0,86.0,3
7741,127.0,76.0,2
7742,108.0,83.0,3
7743,129.0,72.0,2
7744,121.0,77.0,2
7745,96.0,73.0,1
7746,120.0,76.0,2
7747,113.0,79.0,1
7748,126.0,76.0,2
7749,115.0,71.0,1
7750,126.0,67.0,2
7751,127.0,76.0,2
7752,134.0,72.0,3
7753,131.0,73.0,3
7754,135.0,71.0,3
7755,123.0,76.0,2
7756,139.0,72.0,3
7757,125.0,77.0,2
7758,131.0,74.0,3
7759,114.0,64.0,1
7760,125.0,73.0,2
7761,122.0,74.0,2
7762,114.0,72.0,1
7763,117.0,77.0,1
7764,115.0,73.0,1
7765,118.0,81.0,3
7766,132.0,73.0,3
7767,105.0,73.0,1
7768,120.0,76.0,2
7769,108.0,68.0,1
7770,125.0,79.0,2
7771,122.0,75.0,2
7772,119.0,77.0,1
7773,121.0,74.0,2
7774,116.0,72.0,1
7775,121.0,78.0,2
7776,125.0,69.0,2
7777,114.0,80.0,3
7778,113.0,78.0,1
7779,117.0,74.0,1
7780,129.0,75.0,2
7781,125.0,65.0,2
7782,125.0,71.0,2
7783,128.0,75.0,2
7784,108.0,80.0,3
7785,119.0,78.0,1
7786,119.0,76.0,1
7787,111.0,70.0,1
7788,122.0,76.0,2
7789,128.0,82.0,3
7790,116.0,76.0,1
7791,150.0,82.0,4
7792,145.0,72.0,4
7793,137.0,73.0,3
7794,122.0,72.0,2
7795,112.0,72.0,1
7796,116.0,77.0,1
7797,109.0,77.0,1
7798,117.0,80.0,3
7799,116.0,75.0,1
7800,117.0,73.0,1
7801,110.0,80.0,3
7802,112.0,74.0,1
7803,128.0,68.0,2
7804,127.0,81.0,3
7805,125.0,73.0,2
7806,122.0,75.0,2
7807,121.0,77.0,2
7808,122.0,78.0,2
7809,132.0,80.0,3
7810,129.0,71.0,2
7811,127.0,75.0,2
7812,117.0,84.0,3
7813,118.0,78.0,1
7814,122.0,73.0,2
7815,125.0,77.0,2
7816,121.0,83.0,3
7817,125.0,85.0,3
7818,113.0,72.0,1
7819,121.0,69.0,2
7820,136.0,77.0,3
7821,119.0,80.0,3
7822,129.0,77.0,2
7823,125.0,81.0,3
7824,115.0,74.0,1
7825,125.0,76.0,2
7826,131.0,77.0,3
7827,135.0,79.0,3
7828,120.0,68.0,2
7829,129.0,75.0,2
7830,130.0,76.0,3
7831,122.0,71.0,2
7832,123.0,80.0,3
7833,117.0,74.0,1
7834,120.0,78.0,2
7835,120.0,65.0,2
7836,120.0,82.0,3
7837,123.0,81.0,3
7838,123.0,82.0,3
7839,125.0,80.0,3
7840,122.0,73.0,2
7841,114.0,72.0,1
7842,109.0,74.0,1
7843,119.0,76.0,1
7844,118.0,74.0,1
7845,116.0,77.0,1
7846,136.0,69.0,3
7847,123.0,77.0,2
7848,127.0,77.0,2
7849,123.0,73.0,2
7850,113.0,77.0,1
7851,112.0,74.0,1
7852,114.0,77.0,1
7853,129.0,78.0,2
7854,112.0,69.0,1
7855,136.0,69.0,3
7856,131.0,71.0,3
7857,139.0,70.0,3
7858,137.0,75.0,3
7859,106.0,68.0,1
7860,114.0,78.0,1
7861,109.0,78.0,1
7862,112.0,74.0,1
7863,123.0,81.0,3
7864,112.0,70.0,1
7865,125.0,72.0,2
7866,130.0,72.0,3
7867,103.0,75.0,1
7868,134.0,80.0,3
7869,127.0,79.0,2
7870,101.0,75.0,1
7871,128.0,74.0,2
7872,129.0,76.0,2
7873,107.0,79.0,1
7874,108.0,74.0,1
7875,125.0,73.0,2
7876,131.0,69.0,3
7877,132.0,74.0,3
7878,121.0,70.0,2
7879,121.0,78.0,2
7880,112.0,73.0,1
7881,122.0,75.0,2
7882,112.0,78.0,1
7883,121.0,79.0,2
7884,147.0,77.0,4
7885,126.0,79.0,2
7886,126.0,71.0,2
7887,118.0,77.0,1
7888,120.0,74.0,2
7889,115.0,70.0,1
7890,122.0,73.0,2
7891,136.0,68.0,3
7892,120.0,73.0,2
7893,122.0,79.0,2
7894,132.0,73.0,3
7895,125.0,80.0,3
7896,111.0,86.0,3
7897,125.0,72.0,2
7898,135.0,76.0,3
7899,109.0,79.0,1
7900,97.0,73.0,1
7901,118.0,76.0,1
7902,106.0,76.0,1
7903,138.0,82.0,3
7904,106.0,73.0,1
7905,127.0,76.0,2
7906,114.0,73.0,1
7907,117.0,73.0,1
7908,132.0,75.0,3
7909,125.0,73.0,2
7910,125.0,84.0,3
7911,117.0,76.0,1
7912,121.0,76.0,2
7913,122.0,71.0,2
7914,134.0,73.0,3
7915,134.0,78.0,3
7916,112.0,67.0,1
7917,123.0,83.0,3
7918,127.0,71.0,2
7919,139.0,82.0,3
7920,104.0,70.0,1
7921,109.0,75.0,1
7922,121.0,70.0,2
7923,121.0,79.0,2
7924,129.0,74.0,2
7925,110.0,73.0,1
7926,113.0,76.0,1
7927,113.0,82.0,3
7928,115.0,73.0,1
7929,119.0,79.0,1
7930,106.0,73.0,1
7931,116.0,78.0,1
7932,122.0,71.0,2
7933,144.0,73.0,4
7934,103.0,74.0,1
7935,114.0,70.0,1
7936,109.0,73.0,1
7937,124.0,77.0,2
7938,123.0,76.0,2
7939,108.0,72.0,1
7940,118.0,81.0,3
7941,113.0,76.0,1
7942,116.0,74.0,1
7943,120.0,76.0,2
7944,123.0,72.0,2
7945,126.0,80.0,3
7946,109.0,78.0,1
7947,126.0,77.0,2
7948,115.0,83.0,3
7949,126.0,75.0,2
7950,125.0,71.0,2
7951,109.0,78.0,1
7952,129.0,82.0,3
7953,138.0,67.0,3
7954,121.0,76.0,2
7955,118.0,81.0,3
7956,127.0,73.0,2
7957,136.0,78.0,3
7958,121.0,76.0,2
7959,124.0,72.0,2
7960,116.0,79.0,1
7961,113.0,66.0,1
7962,123.0,69.0,2
7963,124.0,77.0,2
7964,93.0,74.0,1
7965,121.0,72.0,2
7966,125.0,79.0,2
7967,122.0,76.0,2
7968,126.0,78.0,2
7969,108.0,79.0,1
7970,105.0,71.0,1
7971,114.0,70.0,1
7972,144.0,81.0,4
7973,123.0,73.0,2
7974,118.0,73.0,1
7975,117.0,75.0,1
7976,121.0,74.0,2
7977,121.0,71.0,2
7978,126.0,77.0,2
7979,124.0,70.0,2
7980,136.0,76.0,3
7981,137.0,74.0,3
7982,123.0,70.0,2
7983,111.0,84.0,3
7984,115.0,77.0,1
7985,122.0,78.0,2
7986,112.0,70.0,1
7987,108.0,79.0,1
7988,124.0,83.0,3
7989,120.0,77.0,2
7990,119.0,80.0,3
7991,129.0,76.0,2
7992,135.0,74.0,3
7993,139.0,76.0,3
7994,126.0,74.0,2
7995,128.0,76.0,2
7996,127.0,74.0,2
7997,125.0,69.0,2
7998,112.0,76.0,1
7999,118.0,76.0,1
8000,114.0,75.0,1
8001,121.0,73.0,2
8002,114.0,74.0,1
8003,122.0,74.0,2
8004,110.0,70.0,1
8005,130.0,72.0,3
8006,132.0,81.0,3
8007,133.0,80.0,3
8008,115.0,77.0,1
8009,122.0,76.0,2
8010,108.0,84.0,3
8011,111.0,76.0,1
8012,131.0,76.0,3
8013,116.0,70.0,1
8014,114.0,71.0,1
8015,129.0,81.0,3
8016,128.0,77.0,2
8017,124.0,76.0,2
8018,119.0,72.0,1
8019,117.0,74.0,1
8020,124.0,73.0,2
8021,124.0,69.0,2
8022,131.0,84.0,3
8023,136.0,72.0,3
8024,118.0,71.0,1
8025,115.0,73.0,1
8026,122.0,76.0,2
8027,107.0,82.0,3
8028,112.0,75.0,1
8029,115.0,76.0,1
8030,127.0,72.0,2
8031,120.0,78.0,2
8032,121.0,75.0,2
8033,126.0,79.0,2
8034,113.0,79.0,1
8035,119.0,76.0,1
8036,104.0,75.0,1
8037,115.0,75.0,1
8038,132.0,75.0,3
8039,95.0,74.0,1
8040,102.0,71.0,1
8041,131.0,75.0,3
8042,128.0,70.0,2
8043,105.0,69.0,1
8044,124.0,68.0,2
8045,108.0,76.0,1
8046,112.0,76.0,1
8047,129.0,83.0,3
8048,134.0,76.0,3
8049,127.0,78.0,2
8050,106.0,78.0,1
8051,132.0,79.0,3
8052,107.0,70.0,1
8053,128.0,68.0,2
8054,129.0,73.0,2
8055,124.0,75.0,2
8056,124.0,73.0,2
8057,115.0,73.0,1
8058,120.0,83.0,3
8059,110.0,72.0,1
8060,125.0,72.0,2
8061,116.0,80.0,3
8062,119.0,78.0,1
8063,109.0,75.0,1
8064,104.0,80.0,3
8065,118.0,77.0,1
8066,111.0,79.0,1
8067,122.0,76.0,2
8068,125.0,72.0,2
8069,125.0,78.0,2
8070,106.0,77.0,1
8071,135.0,73.0,3
8072,127.0,70.0,2
8073,107.0,76.0,1
8074,126.0,76.0,2
8075,135.0,78.0,3
8076,119.0,74.0,1
8077,124.0,76.0,2
8078,129.0,81.0,3
8079,112.0,78.0,1
8080,111.0,78.0,1
8081,121.0,71.0,2
8082,117.0,70.0,1
8083,119.0,72.0,1
8084,129.0,72.0,2
8085,115.0,75.0,1
8086,127.0,72.0,2
8087,116.0,78.0,1
8088,121.0,73.0,2
8089,97.0,71.0,1
8090,123.0,74.0,2
8091,120.0,76.0,2
8092,117.0,74.0,1
8093,119.0,68.0,1
8094,105.0,64.0,1
8095,119.0,79.0,1
8096,139.0,73.0,3
8097,111.0,72.0,1
8098,121.0,75.0,2
8099,118.0,84.0,3
8100,119.0,75.0,1
8101,109.0,71.0,1
8102,121.0,71.0,2
8103,126.0,71.0,2
8104,127.0,76.0,2
8105,132.0,76.0,3
8106,97.0,74.0,1
8107,122.0,74.0,2
8108,126.0,70.0,2
8109,121.0,66.0,2
8110,121.0,74.0,2
8111,126.0,76.0,2
8112,110.0,76.0,1
8113,128.0,69.0,2
8114,107.0,78.0,1
8115,110.0,72.0,1
8116,123.0,75.0,2
8117,121.0,74.0,2
8118,117.0,76.0,1
8119,128.0,71.0,2
8120,113.0,77.0,1
8121,121.0,78.0,2
8122,118.0,76.0,1
8123,129.0,76.0,2
8124,115.0,77.0,1
8125,112.0,76.0,1
8126,109.0,73.0,1
8127,106.0,75.0,1
8128,132.0,73.0,3
8129,109.0,71.0,1
8130,117.0,73.0,1
8131,105.0,76.0,1
8132,108.0,78.0,1
8133,119.0,81.0,3
8134,119.0,82.0,3
8135,120.0,72.0,2
8136,122.0,78.0,2
8137,145.0,74.0,4
8138,103.0,70.0,1
8139,125.0,78.0,2
8140,130.0,70.0,3
8141,118.0,77.0,1
8142,122.0,81.0,3
8143,112.0,86.0,3
8144,119.0,89.0,3
8145,101.0,72.0,1
8146,118.0,74.0,1
8147,119.0,73.0,1
8148,96.0,85.0,3
8149,115.0,77.0,1
8150,126.0,72.0,2
8151,118.0,74.0,1
8152,128.0,78.0,2
8153,137.0,74.0,3
8154,114.0,76.0,1
8155,126.0,66.0,2
8156,119.0,76.0,1
8157,106.0,75.0,1
8158,96.0,74.0,1
8159,136.0,84.0,3
8160,118.0,68.0,1
8161,129.0,82.0,3
8162,117.0,66.0,1
8163,143.0,82.0,4
8164,117.0,74.0,1
8165,110.0,77.0,1
8166,117.0,82.0,3
8167,118.0,75.0,1
8168,124.0,76.0,2
8169,108.0,72.0,1
8170,120.0,79.0,2
8171,138.0,71.0,3
8172,115.0,78.0,1
8173,121.0,73.0,2
8174,134.0,70.0,3
8175,136.0,66.0,3
8176,109.0,75.0,1
8177,114.0,76.0,1
8178,101.0,76.0,1
8179,111.0,81.0,3
8180,118.0,69.0,1
8181,126.0,75.0,2
8182,121.0,78.0,2
8183,127.0,79.0,2
8184,116.0,75.0,1
8185,111.0,70.0,1
8186,120.0,80.0,3
8187,114.0,73.0,1
8188,142.0,77.0,4
8189,116.0,74.0,1
8190,137.0,70.0,3
8191,100.0,75.0,1
8192,110.0,69.0,1
8193,127.0,83.0,3
8194,126.0,76.0,2
8195,114.0,76.0,1
8196,126.0,75.0,2
8197,122.0,74.0,2
8198,128.0,66.0,2
8199,131.0,77.0,3
8200,114.0,80.0,3
8201,123.0,76.0,2
8202,119.0,75.0,1
8203,108.0,80.0,3
8204,130.0,73.0,3
8205,101.0,75.0,1
8206,113.0,76.0,1
8207,128.0,72.0,2
8208,112.0,80.0,3
8209,117.0,79.0,1
8210,124.0,67.0,2
8211,125.0,82.0,3
8212,111.0,75.0,1
8213,131.0,81.0,3
8214,113.0,75.0,1
8215,120.0,76.0,2
8216,111.0,81.0,3
8217,110.0,76.0,1
8218,113.0,79.0,1
8219,121.0,77.0,2
8220,128.0,77.0,2
8221,121.0,81.0,3
8222,140.0,73.0,4
8223,132.0,78.0,3
8224,131.0,76.0,3
8225,111.0,72.0,1
8226,123.0,75.0,2
8227,131.0,74.0,3
8228,150.0,84.0,4
8229,123.0,81.0,3
8230,114.0,76.0,1
8231,97.0,69.0,1
8232,122.0,75.0,2
8233,124.0,76.0,2
8234,124.0,74.0,2
8235,121.0,77.0,2
8236,104.0,75.0,1
8237,136.0,78.0,3
8238,132.0,74.0,3
8239,130.0,78.0,3
8240,117.0,71.0,1
8241,114.0,74.0,1
8242,115.0,74.0,1
8243,129.0,81.0,3
8244,126.0,84.0,3
8245,119.0,68.0,1
8246,119.0,75.0,1
8247,116.0,81.0,3
8248,128.0,78.0,2
8249,127.0,76.0,2
8250,114.0,74.0,1
8251,118.0,71.0,1
8252,127.0,71.0,2
8253,121.0,80.0,3
8254,108.0,76.0,1
8255,109.0,82.0,3
8256,128.0,77.0,2
8257,119.0,76.0,1
8258,113.0,73.0,1
8259,121.0,85.0,3
8260,115.0,72.0,1
8261,113.0,73.0,1
8262,130.0,80.0,3
8263,125.0,80.0,3
8264,127.0,74.0,2
8265,114.0,70.0,1
8266,128.0,65.0,2
8267,120.0,77.0,2
8268,127.0,77.0,2
8269,114.0,79.0,1
8270,125.0,73.0,2
8271,124.0,76.0,2
8272,134.0,71.0,3
8273,129.0,78.0,2
8274,126.0,73.0,2
8275,128.0,74.0,2
8276,141.0,81.0,4
8277,116.0,75.0,1
8278,129.0,70.0,2
8279,110.0,78.0,1
8280,103.0,70.0,1
8281,132.0,72.0,3
8282,112.0,71.0,1
8283,121.0,77.0,2
8284,120.0,78.0,2
8285,128.0,81.0,3
8286,114.0,75.0,1
8287,118.0,73.0,1
8288,101.0,73.0,1
8289,117.0,77.0,1
8290,131.0,73.0,3
8291,105.0,77.0,1
8292,118.0,79.0,1
8293,136.0,76.0,3
8294,121.0,78.0,2
8295,128.0,73.0,2
8296,119.0,72.0,1
8297,130.0,76.0,3
8298,109.0,71.0,1
8299,115.0,79.0,1
8300,119.0,73.0,1
8301,113.0,71.0,1
8302,109.0,73.0,1
8303,109.0,74.0,1
8304,111.0,77.0,1
8305,120.0,82.0,3
8306,107.0,76.0,1
8307,129.0,72.0,2
8308,118.0,76.0,1
8309,130.0,80.0,3
8310,129.0,74.0,2
8311,130.0,78.0,3
8312,124.0,82.0,3
8313,128.0,86.0,3
8314,122.0,76.0,2
8315,129.0,80.0,3
8316,125.0,72.0,2
8317,123.0,78.0,2
8318,126.0,78.0,2
8319,113.0,72.0,1
8320,127.0,79.0,2
8321,123.0,73.0,2
8322,103.0,69.0,1
8323,110.0,77.0,1
8324,125.0,78.0,2
8325,124.0,80.0,3
8326,134.0,80.0,3
8327,114.0,77.0,1
8328,128.0,74.0,2
8329,119.0,71.0,1
8330,123.0,77.0,2
8331,119.0,79.0,1
8332,132.0,72.0,3
8333,114.0,74.0,1
8334,119.0,71.0,1
8335,126.0,84.0,3
8336,125.0,80.0,3
8337,119.0,77.0,1
8338,114.0,72.0,1
8339,125.0,76.0,2
8340,99.0,75.0,1
8341,119.0,76.0,1
8342,112.0,70.0,1
8343,128.0,67.0,2
8344,129.0,72.0,2
8345,130.0,69.0,3
8346,110.0,75.0,1
8347,126.0,70.0,2
8348,121.0,75.0,2
8349,126.0,75.0,2
8350,128.0,75.0,2
8351,118.0,77.0,1
8352,116.0,76.0,1
8353,118.0,81.0,3
8354,105.0,76.0,1
8355,116.0,77.0,1
8356,125.0,72.0,2
8357,115.0,74.0,1
8358,124.0,78.0,2
8359,132.0,80.0,3
8360,118.0,72.0,1
8361,126.0,76.0,2
8362,110.0,74.0,1
8363,126.0,75.0,2
8364,127.0,70.0,2
8365,103.0,84.0,3
8366,110.0,80.0,3
8367,135.0,73.0,3
8368,135.0,74.0,3
8369,135.0,75.0,3
8370,112.0,80.0,3
8371,121.0,78.0,2
8372,109.0,73.0,1
8373,101.0,71.0,1
8374,110.0,75.0,1
8375,124.0,69.0,2
8376,119.0,78.0,1
8377,123.0,77.0,2
8378,124.0,71.0,2
8379,107.0,76.0,1
8380,124.0,76.0,2
8381,123.0,85.0,3
8382,118.0,72.0,1
8383,103.0,80.0,3
8384,124.0,72.0,2
8385,119.0,72.0,1
8386,131.0,70.0,3
8387,131.0,70.0,3
8388,105.0,68.0,1
8389,108.0,77.0,1
8390,103.0,78.0,1
8391,109.0,79.0,1
8392,111.0,80.0,3
8393,127.0,70.0,2
8394,119.0,75.0,1
8395,100.0,72.0,1
8396,108.0,81.0,3
8397,106.0,67.0,1
8398,112.0,75.0,1
8399,113.0,86.0,3
8400,112.0,74.0,1
8401,137.0,65.0,3
8402,120.0,83.0,3
8403,127.0,78.0,2
8404,107.0,71.0,1
8405,121.0,75.0,2
8406,119.0,77.0,1
8407,120.0,82.0,3
8408,123.0,75.0,2
8409,118.0,92.0,4
8410,125.0,65.0,2
8411,125.0,75.0,2
8412,123.0,76.0,2
8413,131.0,70.0,3
8414,121.0,76.0,2
8415,117.0,78.0,1
8416,106.0,78.0,1
8417,129.0,84.0,3
8418,114.0,73.0,1
8419,103.0,69.0,1
8420,110.0,75.0,1
8421,124.0,74.0,2
8422,119.0,64.0,1
8423,116.0,78.0,1
8424,128.0,73.0,2
8425,110.0,70.0,1
8426,123.0,75.0,2
8427,109.0,68.0,1
8428,127.0,78.0,2
8429,103.0,71.0,1
8430,137.0,78.0,3
8431,108.0,77.0,1
8432,137.0,73.0,3
8433,122.0,76.0,2
8434,106.0,67.0,1
8435,129.0,72.0,2
8436,110.0,74.0,1
8437,123.0,76.0,2
8438,102.0,73.0,1
8439,139.0,74.0,3
8440,122.0,76.0,2
8441,122.0,78.0,2
8442,121.0,75.0,2
8443,121.0,71.0,2
8444,115.0,70.0,1
8445,135.0,80.0,3
8446,105.0,77.0,1
8447,117.0,72.0,1
8448,117.0,70.0,1
8449,117.0,74.0,1
8450,112.0,69.0,1
8451,135.0,79.0,3
8452,123.0,75.0,2
8453,123.0,77.0,2
8454,116.0,73.0,1
8455,125.0,75.0,2
8456,113.0,67.0,1
8457,120.0,72.0,2
8458,138.0,69.0,3
8459,112.0,68.0,1
8460,115.0,69.0,1
8461,120.0,68.0,2
8462,117.0,73.0,1
8463,116.0,78.0,1
8464,115.0,77.0,1
8465,119.0,75.0,1
8466,120.0,71.0,2
8467,116.0,75.0,1
8468,135.0,72.0,3
8469,110.0,70.0,1
8470,109.0,76.0,1
8471,132.0,71.0,3
8472,127.0,70.0,2
8473,119.0,71.0,1
8474,119.0,77.0,1
8475,134.0,77.0,3
8476,129.0,74.0,2
8477,108.0,72.0,1
8478,115.0,79.0,1
8479,116.0,76.0,1
8480,106.0,71.0,1
8481,128.0,70.0,2
8482,114.0,72.0,1
8483,118.0,77.0,1
8484,118.0,78.0,1
8485,123.0,80.0,3
8486,107.0,81.0,3
8487,114.0,80.0,3
8488,119.0,78.0,1
8489,130.0,73.0,3
8490,131.0,70.0,3
8491,130.0,77.0,3
8492,122.0,77.0,2
8493,113.0,79.0,1
8494,123.0,75.0,2
8495,120.0,72.0,2
8496,118.0,69.0,1
8497,120.0,87.0,3
8498,129.0,77.0,2
8499,125.0,78.0,2
8500,108.0,79.0,1
8501,117.0,69.0,1
8502,121.0,80.0,3
8503,117.0,77.0,1
8504,124.0,76.0,2
8505,118.0,78.0,1
8506,118.0,77.0,1
8507,119.0,77.0,1
8508,113.0,73.0,1
8509,121.0,80.0,3
8510,116.0,72.0,1
8511,120.0,73.0,2
8512,136.0,75.0,3
8513,118.0,74.0,1
8514,130.0,75.0,3
8515,112.0,77.0,1
8516,123.0,74.0,2
8517,135.0,75.0,3
8518,120.0,78.0,2
8519,118.0,81.0,3
8520,118.0,79.0,1
8521,111.0,69.0,1
8522,119.0,71.0,1
8523,120.0,72.0,2
8524,129.0,74.0,2
8525,122.0,83.0,3
8526,133.0,80.0,3
8527,115.0,76.0,1
8528,122.0,76.0,2
8529,111.0,69.0,1
8530,127.0,78.0,2
8531,121.0,74.0,2
8532,130.0,72.0,3
8533,120.0,68.0,2
8534,121.0,78.0,2
8535,123.0,74.0,2
8536,131.0,74.0,3
8537,115.0,70.0,1
8538,128.0,70.0,2
8539,113.0,70.0,1
8540,139.0,84.0,3
8541,124.0,72.0,2
8542,112.0,79.0,1
8543,107.0,73.0,1
8544,115.0,75.0,1
8545,125.0,80.0,3
8546,140.0,78.0,4
8547,121.0,84.0,3
8548,112.0,73.0,1
8549,114.0,73.0,1
8550,121.0,74.0,2
8551,125.0,80.0,3
8552,113.0,76.0,1
8553,126.0,70.0,2
8554,132.0,76.0,3
8555,110.0,77.0,1
8556,121.0,78.0,2
8557,116.0,74.0,1
8558,120.0,67.0,2
8559,127.0,74.0,2
8560,109.0,70.0,1
8561,115.0,76.0,1
8562,114.0,80.0,3
8563,128.0,73.0,2
8564,125.0,67.0,2
8565,109.0,76.0,1
8566,130.0,75.0,3
8567,118.0,76.0,1
8568,125.0,75.0,2
8569,133.0,72.0,3
8570,124.0,76.0,2
8571,131.0,67.0,3
8572,110.0,70.0,1
8573,117.0,74.0,1
8574,117.0,78.0,1
8575,130.0,71.0,3
8576,130.0,83.0,3
8577,114.0,81.0,3
8578,116.0,77.0,1
8579,113.0,76.0,1
8580,112.0,79.0,1
8581,111.0,75.0,1
8582,128.0,76.0,2
8583,111.0,76.0,1
8584,115.0,77.0,1
8585,113.0,76.0,1
8586,119.0,76.0,1
8587,112.0,75.0,1
8588,132.0,78.0,3
8589,126.0,74.0,2
8590,118.0,82.0,3
8591,120.0,76.0,2
8592,134.0,78.0,3
8593,113.0,74.0,1
8594,125.0,70.0,2
8595,114.0,83.0,3
8596,124.0,69.0,2
8597,109.0,73.0,1
8598,117.0,69.0,1
8599,120.0,76.0,2
8600,96.0,80.0,3
8601,125.0,75.0,2
8602,124.0,78.0,2
8603,127.0,79.0,2
8604,114.0,74.0,1
8605,120.0,75.0,2
8606,118.0,79.0,1
8607,110.0,78.0,1
8608,113.0,80.0,3
8609,109.0,71.0,1
8610,126.0,73.0,2
8611,113.0,74.0,1
8612,116.0,78.0,1
8613,111.0,72.0,1
8614,115.0,74.0,1
8615,121.0,67.0,2
8616,134.0,81.0,3
8617,137.0,77.0,3
8618,128.0,85.0,3
8619,104.0,74.0,1
8620,107.0,75.0,1
8621,116.0,73.0,1
8622,120.0,82.0,3
8623,113.0,76.0,1
8624,111.0,73.0,1
8625,122.0,71.0,2
8626,110.0,77.0,1
8627,115.0,77.0,1
8628,118.0,80.0,3
8629,120.0,76.0,2
8630,111.0,77.0,1
8631,117.0,73.0,1
8632,113.0,77.0,1
8633,117.0,80.0,3
8634,123.0,66.0,2
8635,134.0,81.0,3
8636,131.0,80.0,3
8637,123.0,73.0,2
8638,116.0,78.0,1
8639,110.0,71.0,1
8640,121.0,75.0,2
8641,112.0,66.0,1
8642,128.0,75.0,2
8643,137.0,74.0,3
8644,111.0,75.0,1
8645,122.0,70.0,2
8646,120.0,70.0,2
8647,116.0,77.0,1
8648,116.0,80.0,3
8649,109.0,72.0,1
8650,118.0,75.0,1
8651,117.0,74.0,1
8652,130.0,78.0,3
8653,122.0,76.0,2
8654,134.0,69.0,3
8655,117.0,75.0,1
8656,117.0,71.0,1
8657,113.0,76.0,1
8658,122.0,70.0,2
8659,131.0,75.0,3
8660,114.0,72.0,1
8661,125.0,77.0,2
8662,98.0,74.0,1
8663,119.0,77.0,1
8664,130.0,78.0,3
8665,131.0,75.0,3
8666,114.0,72.0,1
8667,115.0,73.0,1
8668,130.0,77.0,3
8669,142.0,74.0,4
8670,130.0,72.0,3
8671,129.0,76.0,2
8672,120.0,73.0,2
8673,109.0,76.0,1
8674,122.0,74.0,2
8675,110.0,73.0,1
